No hay ningun error! La señal tiene 1 canal, 16 bits por muestra y una frecuencia de 16000.000000 bits
0	-81.030403	0.000000	0.000000
1	-81.030403	0.000000	0.000000
1	-81.030403	0.000000	0.000000
2	-81.030403	0.000000	0.000000
2	-81.030403	0.000000	0.000000
3	-81.030403	0.000000	0.000000
3	-81.030403	0.000000	0.000000
4	-81.030403	0.000000	0.000000
4	-81.030403	0.000000	0.000000
5	-81.030403	0.000000	0.000000
5	-81.030403	0.000000	0.000000
6	-81.030403	0.000000	0.000000
6	-81.030403	0.000000	0.000000
7	-81.030403	0.000000	0.000000
7	-81.030403	0.000000	0.000000
8	-81.030403	0.000000	0.000000
8	-81.030403	0.000000	0.000000
9	-81.030403	0.000000	0.000000
9	-81.030403	0.000000	0.000000
10	-81.030403	0.000000	0.000000
10	-81.030403	0.000000	0.000000
11	-81.030403	0.000000	0.000000
11	-81.030403	0.000000	0.000000
12	-81.030403	0.000000	0.000000
12	-81.030403	0.000000	0.000000
13	-81.030403	0.000000	0.000000
13	-81.030403	0.000000	0.000000
14	-81.030403	0.000000	0.000000
14	-81.030403	0.000000	0.000000
15	-81.030403	0.000000	0.000000
15	-81.030403	0.000000	0.000000
16	-81.030403	0.000000	0.000000
16	-81.030403	0.000000	0.000000
17	-81.030403	0.000000	0.000000
17	-81.030403	0.000000	0.000000
18	-81.030403	0.000000	0.000000
18	-81.030403	0.000000	0.000000
19	-81.030403	0.000000	0.000000
19	-81.030403	0.000000	0.000000
20	-81.030403	0.000000	0.000000
20	-81.030403	0.000000	0.000000
21	-81.030403	0.000000	0.000000
21	-81.030403	0.000000	0.000000
22	-81.030403	0.000000	0.000000
22	-81.030403	0.000000	0.000000
23	-81.030403	0.000000	0.000000
23	-81.030403	0.000000	0.000000
24	-81.030403	0.000000	0.000000
24	-81.030403	0.000000	0.000000
25	-81.030403	0.000000	0.000000
25	-81.030403	0.000000	0.000000
26	-81.030403	0.000000	0.000000
26	-81.030403	0.000000	0.000000
27	-81.030403	0.000000	0.000000
27	-81.030403	0.000000	0.000000
28	-81.030403	0.000000	0.000000
28	-81.030403	0.000000	0.000000
29	-81.030403	0.000000	0.000000
29	-81.030403	0.000000	0.000000
30	-81.030403	0.000000	0.000000
30	-81.030403	0.000000	0.000000
31	-81.030403	0.000000	0.000000
31	-81.030403	0.000000	0.000000
32	-81.030403	0.000000	0.000000
32	-81.030403	0.000000	0.000000
33	-81.030403	0.000000	0.000000
33	-81.030403	0.000000	0.000000
34	-81.030403	0.000000	0.000000
34	-81.030403	0.000000	0.000000
35	-81.030403	0.000000	0.000000
35	-81.030403	0.000000	0.000000
36	-81.030403	0.000000	0.000000
36	-81.030403	0.000000	0.000000
37	-81.030403	0.000000	0.000000
37	-81.030403	0.000000	0.000000
38	-81.030403	0.000000	0.000000
38	-81.030403	0.000000	0.000000
39	-81.030403	0.000000	0.000000
39	-81.030403	0.000000	0.000000
40	-81.030403	0.000000	0.000000
40	-58.522850	0.001074	1404.388672
41	-47.831776	0.002980	3034.482666
41	-48.659679	0.003091	3285.266357
42	-54.052044	0.002017	3159.874512
42	-54.168350	0.001734	3009.404297
43	-49.036877	0.002381	3109.717773
43	-50.405212	0.002884	3410.658203
44	-46.218742	0.003101	3435.736572
44	-52.867886	0.002319	2959.247559
45	-57.673714	0.001178	2382.445068
45	-55.876522	0.001309	1329.153564
46	-44.765633	0.005253	426.332275
46	-37.069748	0.011060	451.410645
47	-35.880062	0.012514	727.272705
47	-36.678196	0.011506	827.586182
48	-37.003979	0.011520	852.664551
48	-36.594471	0.011861	802.507812
49	-36.110790	0.012106	702.194336
49	-35.778744	0.012959	576.802490
50	-36.933918	0.011295	601.880859
50	-37.983295	0.009759	752.351074
51	-37.801086	0.010052	752.351074
51	-37.559811	0.010675	526.645752
52	-36.932045	0.012289	426.332275
52	-36.627045	0.011858	526.645752
53	-36.904781	0.012146	601.880859
53	-36.181839	0.013524	677.115967
54	-35.239143	0.014029	702.194336
54	-35.211544	0.014320	652.037598
55	-36.887897	0.012526	652.037598
55	-36.881916	0.011956	551.724121
56	-36.947014	0.012365	526.645752
56	-37.415398	0.010795	501.567413
57	-38.438942	0.010500	376.175537
57	-38.710243	0.009849	351.097168
58	-39.379795	0.009019	326.018799
58	-39.046635	0.009366	300.940430
